dataset,domain,architecture,run_id,timestamp,accuracy,f1_macro,f1_weighted,latency_ms,latency_std,failure_rate,explainability_score,avg_confidence,dependency,error_tolerance,ambiguity
Adult_Income,social_science,SemiSymbolic,12,2026-04-13T17:28:29.966828,0.879,0.8057797381718255,0.874945457814075,0.00092159104347229,0.0005042005608723395,0.0,2.399999999999999,0.5999999999999998,2.5,2.0,3.8
Adult_Income,social_science,Concurrency,12,2026-04-13T17:28:41.996823,0.8525,0.7820651433143311,0.8459954617836453,0.005880385160446167,0.007927622709955076,0.0,3.0,0.9359172608784354,2.5,2.0,3.8
Adult_Income,social_science,SemiSymbolic,13,2026-04-13T17:28:43.967474,0.872,0.8103984594874833,0.8683255221448675,0.0009297131299972534,0.000447698101794835,0.0,2.399999999999999,0.5999999999999998,2.5,2.0,3.8
Adult_Income,social_science,Concurrency,13,2026-04-13T17:28:55.903716,0.873,0.8121965754710982,0.8677638527207097,0.005836006760597229,0.008385109772724875,0.0,3.0,0.9378591620669676,2.5,2.0,3.8
Adult_Income,social_science,SemiSymbolic,14,2026-04-13T17:28:57.928472,0.876,0.8108115118143633,0.8718910152250962,0.0009543832540512085,0.000502132281034983,0.0,2.399999999999999,0.5999999999999998,2.5,2.0,3.8
Adult_Income,social_science,Concurrency,14,2026-04-13T17:29:12.049850,0.877,0.8152920188131837,0.8717687005568271,0.006908581733703613,0.008022490450315311,0.0,3.0,0.9378591620669676,2.5,2.0,3.8
Adult_Income,social_science,SemiSymbolic,15,2026-04-13T17:29:14.159180,0.8725,0.8109794267784334,0.8682404686375953,0.000992206335067749,0.0004498558610870887,0.0,2.399999999999999,0.5999999999999998,2.5,2.0,3.8
Adult_Income,social_science,Concurrency,15,2026-04-13T17:29:26.867914,0.8595,0.7895596892223482,0.8538586739789057,0.006221626996994019,0.007378696047435412,0.0,3.0,0.9383446373641008,2.5,2.0,3.8
Adult_Income,social_science,SemiSymbolic,16,2026-04-13T17:29:28.837456,0.87,0.8016572301279616,0.864877202939745,0.0009287796020507812,0.00047583575769946624,0.0,2.399999999999999,0.5999999999999998,2.5,2.0,3.8
Adult_Income,social_science,Concurrency,16,2026-04-13T17:29:41.196499,0.867,0.7988736926790023,0.8639565567176187,0.006040866017341614,0.008533632638576283,0.0,3.0,0.9257222796386411,2.5,2.0,3.8
Adult_Income,social_science,SemiSymbolic,17,2026-04-13T17:29:43.633695,0.8705,0.8108709756684416,0.8665176519814186,0.0011537920236587525,0.0008950284770074456,0.0,2.399999999999999,0.5999999999999998,2.5,2.0,3.8
Adult_Income,social_science,Concurrency,17,2026-04-13T17:29:55.057394,0.8805,0.8210134011535275,0.8763209761434829,0.004981392741203308,0.0040526759948581546,0.0,3.0,0.9330044090956371,2.5,2.0,3.8
Adult_Income,social_science,SemiSymbolic,18,2026-04-13T17:29:58.830055,0.879,0.8240048638655804,0.8756550364426292,0.00182548987865448,0.0027461247331427036,0.0,2.399999999999999,0.5999999999999998,2.5,2.0,3.8
Adult_Income,social_science,Concurrency,18,2026-04-13T17:30:08.953693,0.88,0.8159226875287621,0.8751127473538886,0.004837126970291138,0.0026653296462571022,0.0,3.0,0.9354317855813024,2.5,2.0,3.8
Adult_Income,social_science,SemiSymbolic,19,2026-04-13T17:30:13.656641,0.861,0.7964953274448744,0.8551567703369246,0.002293129563331604,0.003109413729999246,0.0,2.399999999999999,0.5999999999999998,2.5,2.0,3.8
Adult_Income,social_science,Concurrency,19,2026-04-13T17:30:23.843943,0.8785,0.8231337425518744,0.8745912114938321,0.004953268527984619,0.0018783926078091194,0.0,3.0,0.9349463102841694,2.5,2.0,3.8
Credit_Card_Fraud,finance,SemiSymbolic,0,2026-04-13T17:30:28.588518,0.9852262234533703,0.95201169797944,0.9847101264981705,0.0009408604735482763,0.0004841861582201791,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,0,2026-04-13T17:30:34.219058,0.9861495844875346,0.9523809523809523,0.9857422873897579,0.004656838798346832,0.001455162084731819,0.0,3.0,0.9955173103757796,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,1,2026-04-13T17:30:35.474078,0.984302862419206,0.9497632918127619,0.9838797719106638,0.0009174578077575177,0.0003049222411987678,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,1,2026-04-13T17:30:43.450730,0.9806094182825484,0.9443954104148279,0.9798221572419459,0.006852251671027609,0.008341579736687438,0.0,3.0,0.9955173103757796,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,2,2026-04-13T17:30:44.688677,0.9833795013850416,0.9504221770091557,0.9829316102270454,0.0009373200787291523,0.00043974100396566753,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,2,2026-04-13T17:30:50.070406,0.9833795013850416,0.9465460887114465,0.982805899852861,0.004439425490459467,0.0013031463543431688,0.0,3.0,0.9910346206515592,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,3,2026-04-13T17:30:53.584622,0.9907663896583564,0.9705930270446399,0.9906764304047836,0.0030158409231367312,0.0038514081174538637,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,3,2026-04-13T17:30:59.059421,0.9852262234533703,0.947223508199118,0.984729996485959,0.0044474190071789295,0.0011516705455286798,0.0,3.0,0.9946207724309357,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,4,2026-04-13T17:31:00.233919,0.987072945521699,0.9553165153837087,0.9866555554213092,0.0008857690506474574,0.0003421906274821829,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,4,2026-04-13T17:31:08.166805,0.9861495844875346,0.9547851983801161,0.9859061801607587,0.006826908414493747,0.009953725302580936,0.0,3.0,0.997310386265468,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,5,2026-04-13T17:31:09.337316,0.9861495844875346,0.9538563795792111,0.985614928777132,0.0008806396389271744,0.00030873016541275907,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,5,2026-04-13T17:31:14.650594,0.9861495844875346,0.9528842277450846,0.9856743651054997,0.004399184485001357,0.0015495444670798968,0.0,3.0,0.997310386265468,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,6,2026-04-13T17:31:15.909325,0.974145891043398,0.9160204714640199,0.9732427213717983,0.0009302207967911401,0.0004119098060336811,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,6,2026-04-13T17:31:23.678601,0.9824561403508771,0.9415514141336674,0.9816886123754991,0.006675146293111786,0.009726932966438968,0.0,3.0,0.9946207724309357,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,7,2026-04-13T17:31:24.854086,0.9778393351800554,0.932684139645706,0.9772284418921049,0.0008862441266342543,0.0002920123874368667,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,7,2026-04-13T17:31:30.336333,0.9778393351800554,0.9233997406577861,0.9766467920360845,0.004510664653690018,0.001175050002398502,0.0,3.0,0.9950806477763968,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,8,2026-04-13T17:31:34.094442,0.984302862419206,0.954202062163406,0.9839943120748982,0.0031381492139229816,0.0037721323394562653,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,8,2026-04-13T17:31:39.616635,0.989843028624192,0.9661613450247548,0.9896600575588542,0.0045832020203932945,0.0013702451197115978,0.0,3.0,0.9944140475042834,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,9,2026-04-13T17:31:40.806667,0.987072945521699,0.9596153846153845,0.9868269651328406,0.0008956703562925838,0.0003222707065141265,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,9,2026-04-13T17:31:48.612864,0.9861495844875346,0.9577332865004098,0.9857975807962526,0.006686890444486975,0.010037500160696874,0.0,3.0,0.9955173103757796,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,10,2026-04-13T17:31:49.820482,0.9833795013850416,0.9508630598294046,0.9827889644214887,0.0008868202498304767,0.00025405103992231126,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,10,2026-04-13T17:31:55.157499,0.976915974145891,0.9295554775006829,0.975582626830429,0.004437943244574803,0.0013548734870957946,0.0,3.0,0.9964138483206239,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,11,2026-04-13T17:31:56.400755,0.9815327793167128,0.9340293852488974,0.98111925684387,0.000948085679241825,0.00047471802895139863,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,11,2026-04-13T17:32:04.064353,0.989843028624192,0.96470149010498,0.9896504785480056,0.00656798011378238,0.00930793174624358,0.0,3.0,0.9955173103757796,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,12,2026-04-13T17:32:05.279188,0.9889196675900277,0.9657104863221885,0.9886591829517805,0.0009119224460281273,0.00033872250627896717,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,12,2026-04-13T17:32:12.603600,0.9916897506925207,0.9708027666527874,0.9914845292336152,0.006220392903462671,0.008250784220370143,0.0,3.0,0.999103462155156,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,13,2026-04-13T17:32:14.325326,0.9861495844875346,0.9565238336103283,0.9857187849781345,0.0012363269168364154,0.0019805542786552727,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,13,2026-04-13T17:32:19.932748,0.9806094182825484,0.9413678514435682,0.9798564762551639,0.0046814962987644405,0.006102598509594618,0.0,3.0,0.9966437859933545,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,14,2026-04-13T17:32:21.124451,0.9787626962142197,0.9245559038662488,0.9777588667262944,0.0009004164930856129,0.0003076093152197828,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,14,2026-04-13T17:32:29.408925,0.9852262234533703,0.9524854121879525,0.9846435171349647,0.007106349518864879,0.01169664350724465,0.0,3.0,0.9946207724309357,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,15,2026-04-13T17:32:30.625270,0.987072945521699,0.9522101467547531,0.9866206713755332,0.0009170556002376482,0.00041716216316414604,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,15,2026-04-13T17:32:36.045643,0.9852262234533703,0.948933160438524,0.9846697033195172,0.0044987492283955835,0.001212652088682726,0.0,3.0,0.9955173103757796,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,16,2026-04-13T17:32:38.135487,0.9815327793167128,0.9400146224742998,0.9808876581227132,0.0017139880831111723,0.0023901031176348556,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,16,2026-04-13T17:32:45.013317,0.9787626962142197,0.926984126984127,0.9775704265280006,0.0049914488171606515,0.005176337190737225,0.0,3.0,0.997310386265468,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,17,2026-04-13T17:32:46.250406,0.9916897506925207,0.9717305366470508,0.9916239510857774,0.0009021290121316249,0.00031527254738529336,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,17,2026-04-13T17:32:54.123004,0.9944598337950139,0.9826923076923078,0.9944071237116869,0.006766729627839967,0.010244876701351746,0.0,3.0,0.9955173103757796,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,18,2026-04-13T17:32:55.355038,0.9852262234533703,0.9510320349060656,0.9846972525808153,0.0009354243978569052,0.0005841900974064161,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,18,2026-04-13T17:33:00.661366,0.9796860572483841,0.9404719074174013,0.9791507104930122,0.004387386838044707,0.0009431328643018228,0.0,3.0,0.9923910339418646,1.5,4.8,4.2
Credit_Card_Fraud,finance,SemiSymbolic,19,2026-04-13T17:33:01.847279,0.984302862419206,0.9497632918127619,0.9837259208166483,0.0008921739907586123,0.0003655028255669117,0.0,2.4,0.6,1.5,4.8,4.2
Credit_Card_Fraud,finance,Concurrency,19,2026-04-13T17:33:09.483899,0.9852262234533703,0.9578147823546597,0.9849122321463977,0.006551694341643695,0.009384336388779387,0.0,3.0,0.9964138483206236,1.5,4.8,4.2
MNIST,computer_vision,SemiSymbolic,0,2026-04-13T17:34:14.483334,0.97,0.970179721135837,0.9701248593464175,0.0013720277547836304,0.00044359106770738567,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,0,2026-04-13T17:36:50.445074,0.9745,0.9740928900519459,0.9744533459466198,0.008182332158088683,0.0020449701510050645,0.0,3.0,0.5131652872350859,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,1,2026-04-13T17:37:38.220180,0.9685,0.968164925676793,0.9685440075411442,0.0012540203332901002,0.00017528814642537178,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,1,2026-04-13T17:40:10.976873,0.978,0.9780407409056797,0.9780185729211485,0.007553205490112304,0.0015088478936254612,0.0,3.0,0.5268580776977162,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,2,2026-04-13T17:41:00.210372,0.9645,0.9639924809494709,0.9643706888306883,0.0012332324981689452,0.00026064815611115627,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,2,2026-04-13T17:43:33.402861,0.9695,0.9695282192757837,0.9694435981812627,0.009415636897087097,0.003967803930914408,0.0,3.0,0.5077738007716488,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,3,2026-04-13T17:44:23.437049,0.97,0.9698173000780972,0.9699448683013004,0.0012859164476394654,0.00018857892403251162,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,3,2026-04-13T17:46:58.426573,0.969,0.9686887302138913,0.9689291886840548,0.007509409308433533,0.001830415655653221,0.0,3.0,0.5215854376203415,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,4,2026-04-13T17:47:47.191426,0.979,0.9787481589993703,0.9790459281048629,0.0012327125072479248,0.00016847119245365526,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,4,2026-04-13T17:50:19.804008,0.974,0.9741305792836938,0.9740264684784996,0.007771416902542115,0.00181520300187387,0.0,3.0,0.5066144471961117,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,5,2026-04-13T17:51:08.538262,0.9735,0.9735469591559569,0.9735087609119234,0.0011705893278121948,0.0001522139023754291,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,5,2026-04-13T17:53:40.676412,0.974,0.9739980458120904,0.9739760860410166,0.007324872970581054,0.0016034713591651579,0.0,3.0,0.5218372374032074,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,6,2026-04-13T17:54:28.126045,0.9665,0.9663709588221755,0.9665611265031225,0.0014487615823745728,0.00041544923566314446,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,6,2026-04-13T17:56:59.640165,0.9765,0.9759886074016355,0.9764503890405062,0.007509791970252991,0.0017789369161969441,0.0,3.0,0.4994231301455849,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,7,2026-04-13T17:57:48.649760,0.966,0.9658420872636355,0.9659962999290232,0.0011808403730392456,0.0001674911744753212,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,7,2026-04-13T18:00:23.222513,0.9715,0.9715587117496531,0.9714629966795453,0.008217192292213439,0.0020819106476039012,0.0,3.0,0.5101758319147429,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,8,2026-04-13T18:01:12.822192,0.967,0.9671161650334253,0.9668558011861128,0.0012961032390594483,0.00025446792677194204,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,8,2026-04-13T18:03:46.621301,0.962,0.9614857007198463,0.9619921481256078,0.00734542715549469,0.0015300171544684862,0.0,3.0,0.5187712351640161,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,9,2026-04-13T18:04:35.691332,0.967,0.9668924158651533,0.9668780041968587,0.001230236530303955,0.0001621703356609424,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,9,2026-04-13T18:07:12.076262,0.971,0.9710226365882093,0.9709531603753713,0.008180203557014465,0.0020431482696669744,0.0,3.0,0.5023753538218311,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,10,2026-04-13T18:08:02.378955,0.968,0.9671571313445158,0.9680352202981617,0.00172139573097229,0.0004786814274155914,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,10,2026-04-13T18:10:36.404176,0.973,0.9732229287445484,0.9729527235850429,0.007666108012199402,0.0017393150389345957,0.0,3.0,0.5189266016106158,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,11,2026-04-13T18:11:26.073986,0.973,0.9727049497182929,0.9729483678265519,0.0012515758275985717,0.0002247721714829868,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,11,2026-04-13T18:14:01.205391,0.965,0.9643170587602853,0.9649497096965728,0.007629671096801758,0.001659139495181489,0.0,3.0,0.5153801173477971,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,12,2026-04-13T18:14:51.090522,0.9675,0.9679207686127258,0.967583621189225,0.0015488264560699462,0.0004873463691555553,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,12,2026-04-13T18:17:27.690510,0.9715,0.9713601849180046,0.9713138431965596,0.008466033935546876,0.0022528604664995506,0.0,3.0,0.480515455480706,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,13,2026-04-13T18:18:17.848627,0.967,0.9667805946059703,0.9669934878770713,0.0014768413305282593,0.00044731720215476794,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,13,2026-04-13T18:20:53.051484,0.9765,0.9759755300612815,0.9764754305807559,0.007788845539093018,0.0017222013152542722,0.0,3.0,0.5278131281039184,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,14,2026-04-13T18:21:42.756707,0.978,0.9779121086917465,0.9779829718062544,0.0012684289216995238,0.00023870283030523828,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,14,2026-04-13T18:24:18.343453,0.9745,0.9743476202089919,0.9744751754011468,0.007970114588737488,0.0014868539534433948,0.0,3.0,0.5136317854505167,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,15,2026-04-13T18:25:08.500789,0.9705,0.9706495742011965,0.970441382534285,0.0014225172996520997,0.00044400096608409126,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,15,2026-04-13T18:27:44.539109,0.9715,0.9715424995425161,0.9714682514944908,0.008607012271881103,0.0021052694987581866,0.0,3.0,0.5049362320919711,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,16,2026-04-13T18:28:33.308283,0.972,0.9713727606759479,0.9719796878859972,0.0013758336305618286,0.0002792452926526416,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,16,2026-04-13T18:31:06.743502,0.971,0.9709876093210825,0.9710019544849291,0.007587907791137695,0.0017494180917756166,0.0,3.0,0.5264656426075192,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,17,2026-04-13T18:31:56.738891,0.9655,0.9650189193169959,0.9655497376325609,0.0012071695327758789,0.00017658375309335497,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,17,2026-04-13T18:34:31.927194,0.967,0.9669591257919603,0.9669627510336083,0.008137776732444764,0.00195798058959382,0.0,3.0,0.5153965540171884,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,18,2026-04-13T18:35:20.529164,0.971,0.9709720733403205,0.9709739771525077,0.001404778242111206,0.00038567997618537726,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,18,2026-04-13T18:37:50.757759,0.966,0.9659951312268685,0.9659485169562599,0.007707898855209351,0.0017011049023050054,0.0,3.0,0.5024254229713371,2.0,3.0,2.5
MNIST,computer_vision,SemiSymbolic,19,2026-04-13T18:38:39.626642,0.968,0.9677415524270179,0.9680379083971185,0.0017259541749954223,0.0006033562599109285,0.0,2.399999999999999,0.5999999999999998,2.0,3.0,2.5
MNIST,computer_vision,Concurrency,19,2026-04-13T18:41:12.729977,0.9755,0.9755176872457835,0.975533403792185,0.007495387673377991,0.001677101297236446,0.0,3.0,0.5231748678376359,2.0,3.0,2.5
HighDep_LowAmb,industrial,SemiSymbolic,0,2026-04-13T18:41:14.468361,0.96,0.9598030348708673,0.9599155863732288,0.007139997482299805,0.006272673658877976,0.0,2.3999999999999995,0.5999999999999999,4.5,2.5,1.8
HighDep_LowAmb,industrial,Concurrency,0,2026-04-13T18:41:16.294420,0.935,0.9349202773397411,0.9349658331456034,0.007790342569351196,0.010576554636756594,0.0,3.0,0.9126144466160484,4.5,2.5,1.8
HighDep_LowAmb,industrial,SemiSymbolic,1,2026-04-13T18:41:16.564774,0.965,0.9649921232277263,0.9649868720462104,0.0010478365421295165,0.0005822861102236617,0.0,2.3999999999999995,0.5999999999999999,4.5,2.5,1.8
HighDep_LowAmb,industrial,Concurrency,1,2026-04-13T18:41:17.610009,0.955,0.9545901763414819,0.9548921516688111,0.004491658210754395,0.0005983372704562336,0.0,3.0,0.9368882114727016,4.5,2.5,1.8
HighDep_LowAmb,industrial,SemiSymbolic,2,2026-04-13T18:41:17.876661,0.945,0.9448883990079912,0.9450124001102231,0.0009752416610717774,0.00018036790156991095,0.0,2.3999999999999995,0.5999999999999999,4.5,2.5,1.8
HighDep_LowAmb,industrial,Concurrency,2,2026-04-13T18:41:18.956382,0.94,0.9399459513562206,0.9400360324291863,0.004694383144378662,0.0013456877952230581,0.0,3.0,0.9368882114727016,4.5,2.5,1.8
HighDep_LowAmb,industrial,SemiSymbolic,3,2026-04-13T18:41:19.191750,0.92,0.92,0.92,0.0008960652351379394,0.0001859628409705918,0.0,2.3999999999999995,0.5999999999999999,4.5,2.5,1.8
HighDep_LowAmb,industrial,Concurrency,3,2026-04-13T18:41:20.256281,0.95,0.9499198717948718,0.9500801282051282,0.004632998704910279,0.0011565415718214026,0.0,3.0,0.9417429644440323,4.5,2.5,1.8
HighDep_LowAmb,industrial,SemiSymbolic,4,2026-04-13T18:41:20.499239,0.94,0.9396135265700483,0.940096618357488,0.0009347760677337647,0.00025088872096188996,0.0,2.3999999999999995,0.5999999999999999,4.5,2.5,1.8
HighDep_LowAmb,industrial,Concurrency,4,2026-04-13T18:41:21.550048,0.945,0.9449656035021888,0.9449931207004377,0.00456395149230957,0.0012200545461328457,0.0,3.0,0.9417429644440322,4.5,2.5,1.8
HighDep_LowAmb,industrial,SemiSymbolic,5,2026-04-13T18:41:21.794469,0.955,0.954809068313625,0.9549853129472019,0.0009418511390686035,0.0004576126337410225,0.0,2.3999999999999995,0.5999999999999999,4.5,2.5,1.8
HighDep_LowAmb,industrial,Concurrency,5,2026-04-13T18:41:22.839379,0.955,0.9537405874945388,0.955114492045951,0.004260346889495849,0.00042745737748556127,0.0,3.0,0.9368882114727016,4.5,2.5,1.8
